"endTime","artistName","trackName","msPlayed"
"2022-05-31 22:33","Jack Harlow","WARSAW (feat. 2forwOyNE)",68805
"2022-05-31 22:33","B Young","R&Drill",1880
"2022-05-31 22:33","B Young","R&Drill",100774
"2022-05-31 22:35","B Young","R&Drill",83907
"2022-05-31 22:41","Baby Keem","trademark usa",270670
"2022-05-31 23:00","J.I the Prince of N.Y","Toxic",2210
"2022-05-31 23:00","Omar Apollo","Algo",62940
"2022-05-31 23:00","Three 6 Mafia","Half On a Sack",2160
"2022-05-31 23:06","Bryson Tiller","Sorrows",193702
"2022-05-31 23:08","Isaiah Rashad","Score (feat. SZA & 6LACK)",2320
"2022-05-31 23:08","John Legend","Dope (with JID)",2280
"2022-05-31 23:08","Jack Harlow","21C/Delta",1240
"2022-05-31 23:08","MC Meno K","Vai Com Bundão",18710
"2022-05-31 23:09","Palmer","all i ask",2200
"2022-05-31 23:09","ppcocaine","S.L.U.T.",90820
"2022-05-31 23:09","Tems","Crazy Tings",2380
"2022-05-31 23:09","Alaina Castillo","just a boy",1890
"2022-06-01 02:12","Young Money","BedRock",33902
"2022-06-01 02:13","Aminé","Caroline",209640
"2022-06-01 02:14","Lil Tjay","F.N",78112
"2022-06-01 02:18","Megan Thee Stallion","Don’t Stop (feat. Young Thug)",187940
"2022-06-01 02:24","Nicki Minaj","Chun Swae (feat. Swae Lee)",370440
"2022-06-01 02:27","Megan Thee Stallion","Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)",199427
"2022-06-01 02:30","Doja Cat","Ain't Shit",174253
"2022-06-01 02:34","Megan Thee Stallion","Big Ole Freak",214850
"2022-06-01 02:37","Cardi B","Bartier Cardi (feat. 21 Savage)",224284
"2022-06-01 02:41","Nicki Minaj","Barbie Dreams",905
"2022-06-01 02:41","Megan Thee Stallion","Stalli (Freestyle)",36870
"2022-06-01 02:41","Big Boss Vette","Outside",0
"2022-06-01 02:41","Lil Candy Paint","22 (Remix)",952
"2022-06-01 02:41","Nicki Minaj","Itty Bitty Piggy",673
"2022-06-01 02:41","HXLLYWOOD","Sneaky Link",1114
"2022-06-01 02:41","Nicki Minaj","Super Bass",200013
"2022-06-01 02:43","Latto","B*tch From Da Souf (Remix) (feat. Trina)",743
"2022-06-01 02:43","Big Boss Vette","Outside",3017
"2022-06-01 02:43","HXLLYWOOD","Sneaky Link",115391
"2022-06-01 02:47","Nicki Minaj","Feeling Myself",237840
"2022-06-01 02:51","Rico Nasty","Smack A Bitch",18722
"2022-06-01 02:51","Cousin Stizz","Perfect (feat. City Girls)",199266
"2022-06-01 02:56","Nicki Minaj","Only",312026
"2022-06-01 03:00","Megan Thee Stallion","Freaky Girls (feat. SZA)",1300
"2022-06-01 03:00","Ashnikko","Slumber Party (feat. Princess Nokia)",1160
"2022-06-01 03:00","Young M.A","OOOUUU",234649
"2022-06-01 03:00","Megan Thee Stallion","Do It On The Tip (feat. City Girls & Hot Girl Meg)",1369
"2022-06-01 03:00","Doechii","Yucky Blucky Fruitcake",6258
"2022-06-01 03:00","LightSkinKeisha","Freaky Dancer (feat. Trina)",673
"2022-06-01 03:04","A$AP Ferg","Plain Jane REMIX (feat. Nicki Minaj)",202636
"2022-06-01 03:05","YungManny","Clap For 'Em (feat. Flo Milli & Sada Baby)",998
"2022-06-01 03:05","Bhad Bhabie","Babyface Savage (feat. Tory Lanez)",84489
"2022-06-01 03:10","Nicki Minaj","Beez In The Trap",268480
"2022-06-01 03:10","Moneybagg Yo","Said Sum (feat. City Girls & DaBaby) - Remix",28072
"2022-06-01 03:14","Kbn Kbnlondon","H20",262479
"2022-06-01 03:15","Nicki Minaj","Barbie Dreams",10667
"2022-06-01 03:18","Drake","Nice For What",210746
"2022-06-01 03:22","Pop Smoke","Dior",216386
"2022-06-01 03:25","Lil Uzi Vert","Erase Your Social",1323
"2022-06-01 03:25","Ski Mask The Slump God","BabyWipe",975
"2022-06-01 03:25","Ski Mask The Slump God","Nuketown (feat. Juice WRLD)",8464
"2022-06-01 03:25","Kendrick Lamar","HUMBLE.",177000
"2022-06-01 03:25","Travis Scott","90210 (feat. Kacy Hill)",18924
"2022-06-01 03:27","Flipp Dinero","Leave Me Alone",78645
"2022-06-01 03:30","A Boogie Wit da Hoodie","Say A'",214853
"2022-06-01 03:34","A Boogie Wit da Hoodie","Drowning (feat. Kodak Black)",209269
"2022-06-01 03:38","Drake","Way 2 Sexy (with Future & Young Thug)",257604
"2022-06-01 03:41","Drake","Jumpman",205879
"2022-06-01 03:45","Kendrick Lamar","DNA.",185946
"2022-06-01 03:50","Migos","Slippery (feat. Gucci Mane)",304041
"2022-06-01 03:53","Lil Uzi Vert","XO Tour Llif3",182706
"2022-06-01 03:57","Baby Keem","trademark usa",270670
"2022-06-01 03:57","Tee Grizzley","From The D To The A (feat. Lil Yachty)",18931
"2022-06-01 03:58","Juice WRLD","Bandit (with YoungBoy Never Broke Again)",18645
"2022-06-01 03:58","Bell Biv DeVoe","Poison",2089
"2022-06-01 03:58","Lil Mosey","Blueberry Faygo",998
"2022-06-01 04:02","Ms. Lauryn Hill","Can't Take My Eyes Off of You - (I Love You Baby)",221466
"2022-06-01 04:06","Baby Bash","Suga Suga",239026
"2022-06-01 04:08","Alicia Keys","If I Ain't Got You",134539
"2022-06-01 04:09","Happy Birthday TA","Happy Birthday to You",42097
"2022-06-01 04:13","SWV","Weak",291906
"2022-06-01 04:14","Justin Timberlake","SexyBack (feat. Timbaland)",17231
"2022-06-01 04:15","Outkast","So Fresh, So Clean",1160
"2022-06-01 04:15","Usher","Burn - Radio Mix",1021
"2022-06-01 04:15","T-Pain","I'm Sprung",882
"2022-06-01 04:15","Mario Winans","I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster",98684
"2022-06-01 04:20","Outkast","Ms. Jackson",1695
"2022-06-01 04:20","Ms. Lauryn Hill","Doo Wop (That Thing)",242718
"2022-06-01 04:23","TLC","No Scrubs",214400
"2022-06-01 04:29","Ray J","One Wish",337640
"2022-06-01 04:31","Mint Condition","Breakin' My Heart (Pretty Brown Eyes)",134340
"2022-06-01 06:38","Tai Verdes","100sadsongs",2840
"2022-06-01 06:41","Tai Verdes","rEaL WOrLD",178546
"2022-06-01 06:43","Tai Verdes","Solamente",134946
"2022-06-01 06:45","Tai Verdes","DRUGS",113862
"2022-06-01 06:46","Tai Verdes","Stuck In The Middle",48191
"2022-06-01 06:46","Takeoff","Casper",490
"2022-06-01 06:52","Drake","Time Flies",199267
"2022-06-01 06:55","Takeoff","Casper",197079
"2022-06-01 07:08","Drake","Time Flies",190
"2022-06-01 07:08","Giveon","Lie Again",124234
"2022-06-01 07:12","Drake","Time Flies",6590
"2022-06-01 07:13","Roddy Ricch","late at night",87150
"2022-06-01 14:02","Smino","Wild Irish Roses",1220
"2022-06-01 14:02","Brent Faiyaz","Dead Man Walking",2690
"2022-06-01 14:02","Alina Baraz","Floating (feat. Khalid)",960
"2022-06-01 14:03","Lil Tjay","Calling My Phone",42950
"2022-06-01 14:03","BROCKHAMPTON","SUGAR",7260
"2022-06-01 14:03","Giveon","Stuck On You",310
"2022-06-01 14:03","Drake","Passionfruit",14220
"2022-06-01 14:04","Giveon","Like I Want You",2730
"2022-06-01 14:57","Ariana Grande","in my head",67490
"2022-06-01 14:57","Lauren Sanderson","Begin",970
"2022-06-01 15:27","Nio Garcia","Te Boté - Remix",171660
"2022-06-01 15:37","Wande Coal","Iskaba",146690
"2022-06-01 15:41","Muni Long","Time Machine",197320
"2022-06-01 15:41","Dj NoFace","Lost",10460
"2022-06-01 15:55","Aminé","DR. WHOEVER",187250
"2022-06-01 16:10","Lil Tjay","In My Head",680
"2022-06-01 16:10","Kay Flock","Shake It (feat. Cardi B, Dougie B & Bory300)",2330
"2022-06-01 16:10","Omar Apollo","Invincible (feat. Daniel Caesar)",15580
"2022-06-01 16:17","Drake","Time Flies",35000
"2022-06-01 18:05","UMI","sorry",220199
"2022-06-01 18:14","Jacob Collier","The Sun Is In Your Eyes - Voice Memo",1940
"2022-06-01 18:14","Joyce Wrice","That's On You (Japanese Remix)",7530
"2022-06-01 18:14","UMI","hello hi",430
"2022-06-01 18:14","UMI","Bet Reimagined",3130
"2022-06-01 18:24","UMI","sorry",220199
"2022-06-01 18:25","UMI","Pretty Girl Hi Reimagined",34502
"2022-06-01 18:29","UMI","synergy",208706
"2022-06-01 18:29","UMI","Nostalgia",30083
"2022-06-01 18:34","UMI","whatever u like",200877
"2022-06-01 18:35","UMI","synergy",5794
"2022-06-01 18:37","UMI","Breathe",187160
"2022-06-01 18:40","UMI","whatever u like",200877
"2022-06-01 18:44","UMI","wish that i could",207880
"2022-06-01 19:08","Muni Long","Hrs & Hrs",13500
"2022-06-01 19:08","UMI","Open Up",2220
"2022-06-01 19:08","UMI","Open Up",139923
"2022-06-01 19:09","Muni Long","Hrs & Hrs",2970
"2022-06-01 19:12","Muni Long","Time Machine",222095
"2022-06-01 19:14","Daniel Caesar","Made to Fall in Love",96804
"2022-06-01 19:18","Duki","She Don't Give a Fo",209531
"2022-06-01 19:22","Drake","In The Bible (with Lil Durk & Giveon)",296568
"2022-06-01 19:27","Adolescent's Orquesta","Virgen",271766
"2022-06-01 19:30","Kiana Ledé","Ur Best Friend (with Kehlani)",182858
"2022-06-01 19:33","A Boogie Wit da Hoodie","24 Hours (feat. Lil Durk) [Bonus]",205702
"2022-06-01 19:36","Kanye West","All Mine",145506
"2022-06-01 19:39","Pink Sweat$","Midnight River (feat. 6LACK)",184242
"2022-06-01 19:44","Lorde","Stoned at the Nail Salon",166972
"2022-06-01 19:48","Ivan Cornejo","Está Dañada",214148
"2022-06-01 19:51","Snoh Aalegra","LOST YOU",177720
"2022-06-01 19:54","iyla","Strings",175807
"2022-06-01 19:56","UMI","synergy",150
"2022-06-01 19:56","UMI","synergy",64322
"2022-06-01 19:56","Lorde","Stoned at the Nail Salon",99704
"2022-06-01 20:02","UMI","synergy",208706
"2022-06-01 20:53","Bright Eyes","First Day of My Life",168781
"2022-06-01 20:54","Wande Coal","Iskaba",2111
"2022-06-01 20:54","A$AP Mob","Perry Aye (feat. A$AP Rocky, A$AP Nast, Playboi Carti & Jaden Smith)",4288
"2022-06-01 20:54","Lauren Sanderson","Begin",917
"2022-06-01 20:54","Kanye West","Father Stretch My Hands Pt. 1",938
"2022-06-01 20:54","Britney Spears","Oops!...I Did It Again",3242
"2022-06-01 20:54","Tems","Found (feat. Brent Faiyaz)",8682
"2022-06-01 20:54","CKay","emiliana",1600
"2022-06-01 20:54","Playboi Carti","Fell In Luv (feat. Bryson Tiller)",1002
"2022-06-01 20:57","Khalid","Skyline",182895
"2022-06-01 21:01","Isaac Dunbar","Bleach",219026
"2022-06-01 21:02","Timbaland","The Way I Are",83179
"2022-06-01 21:05","UMI","wish that i could",207880
"2022-06-01 21:09","UMI","sorry",220199
"2022-06-01 21:13","UMI","synergy",208706
"2022-06-01 21:15","SZA","I Hate U",146396
"2022-06-01 21:19","Lil Uzi Vert","20 Min",220586
"2022-06-01 21:22","Post Malone","rockstar (feat. 21 Savage)",218146
"2022-06-01 21:26","Flipp Dinero","Leave Me Alone",195637
"2022-06-01 21:31","Migos","Bad and Boujee (feat. Lil Uzi Vert)",343150
"2022-06-01 21:35","Lil Uzi Vert","The Way Life Goes (feat. Oh Wonder)",221746
"2022-06-01 21:39","A$AP Rocky","Praise The Lord (Da Shine) (feat. Skepta)",205040
"2022-06-01 21:44","21 Savage","a lot",288624
"2022-06-01 21:47","Drake","Fake Love",210937
"2022-06-01 21:50","Eric Bellinger","G.O.A.T.",184905
"2022-06-01 21:54","Megan Thee Stallion","Big Ole Freak",214850
"2022-06-01 22:02","Drake","Nice For What",210746
"2022-06-01 22:04","A Boogie Wit da Hoodie","My Shit",128156
"2022-06-01 22:15","Drake","Knife Talk (with 21 Savage ft. Project Pat)",242965
"2022-06-01 22:20","Doja Cat","Tia Tamera (feat. Rico Nasty)",211013
"2022-06-01 22:24","21 Savage","X (feat. Future)",258880
"2022-06-01 22:27","Lil Uzi Vert","Money Longer",198944
"2022-06-01 22:31","Megan Thee Stallion","Thot Shit",184634
"2022-06-01 22:34","SZA","Broken Clocks",165066
"2022-06-02 18:17","Dave","Location (feat. Burna Boy)",241293
"2022-06-02 18:18","Jack Harlow","Nail Tech",73286
"2022-06-02 18:22","Zion & Lennox","Yo Voy (feat. Daddy Yankee)",232019
"2022-06-02 19:03","6LACK","Let Her Go",113341
"2022-06-02 19:04","SZA","Broken Clocks",66182
"2022-06-02 19:08","Octavian","Papi Chulo",111910
"2022-06-02 19:12","Octavian","Papi Chulo",50007
"2022-06-02 19:13","Drake","Nice For What",58399
"2022-06-02 19:20","Drake","Nice For What",55100
"2022-06-02 19:24","Childish Gambino","3005",234215
"2022-06-02 19:27","UMI","synergy",370
"2022-06-02 19:27","Big Sean","I Don't Fuck With You",123494
"2022-06-02 19:27","UMI","sorry",5580
"2022-06-02 19:27","UMI","sorry",7190
"2022-06-02 19:28","UMI","say im ur luv",660
"2022-06-02 19:31","UMI","sorry",220199
"2022-06-02 19:35","UMI","what would u do?",207786
"2022-06-02 19:38","UMI","synergy",208706
"2022-06-02 19:39","UMI","everything will be alright",5780
"2022-06-02 19:39","UMI","wish that i could",6880
"2022-06-02 19:39","UMI","whatever u like",8110
"2022-06-02 19:39","UMI","moonlit room",13350
"2022-06-02 19:39","UMI","lost and found",1510
"2022-06-02 19:39","UMI","Broken Bottle",38297
"2022-06-02 19:42","UMI","Introspection",168906
"2022-06-02 19:50","UMI","Open Up",52240
"2022-06-02 19:53","UMI","Where I Wander",176906
"2022-06-02 19:58","UMI","Bet",151173
"2022-06-02 20:03","UMI","Pretty Girl hi!",112413
"2022-06-02 20:03","UMI","Broken Bottle",12860
"2022-06-02 20:04","UMI","Mother",240
"2022-06-02 20:04","UMI","Open Up",5960
"2022-06-02 20:08","Kyle Dion","Play Too Much",159451
"2022-06-02 20:08","Kyle Dion","Play Too Much",38653
"2022-06-02 20:08","UMI","Open Up",119453
"2022-06-02 20:12","Earl Sweatshirt","Molasses (feat. RZA)",1880
"2022-06-02 20:12","UMI","Love Affair",36949
"2022-06-02 20:12","Quavo","HOTEL LOBBY (Unc & Phew)",1990
"2022-06-02 20:12","Joyce Wrice","That's On You (Japanese Remix)",2400
"2022-06-02 20:12","ilyTOMMY","Us vs the World",2040
"2022-06-02 20:12","UMI","Picture Perfect",187157
"2022-06-02 20:12","Mc Brunyn","Vai Luan, Rainha dos Faixa Preta",1610
"2022-06-02 20:12","Hope Tala","Easy To Love Me",1480
"2022-06-02 20:12","A$AP Rocky","Ghetto Symphony (feat. Gunplay & A$AP Ferg)",2680
"2022-06-02 20:12","Aminé","RATCHET SATURN GIRL",1510
"2022-06-02 20:13","Dominic Fike","Double Negative (Skeleton Milkshake)",1470
"2022-06-02 20:13","Justin Bieber","Honest (feat. Don Toliver)",3210
"2022-06-02 20:13","Nicki Minaj","Anaconda",4080
"2022-06-02 20:13","Bad Bunny","Después de la Playa",2080
"2022-06-02 20:13","Young M.A","OOOUUU",3190
"2022-06-02 20:13","Phoebe Bridgers","Garden Song",10220
"2022-06-02 20:13","Saint Levant","Nasser",1880
"2022-06-02 20:15","ppcocaine","S.L.U.T.",107739
"2022-06-02 20:17","Cardi B","Ring (feat. Kehlani)",900
"2022-06-02 20:17","Ashnikko","STUPID (feat. Yung Baby Tate)",9120
"2022-06-02 20:17","22Gz","Blixky Gang Freestyle",4700
"2022-06-02 20:17","Doja Cat","Say So (feat. Nicki Minaj)",133890
"2022-06-02 20:17","ppcocaine","PJ",920
"2022-06-02 20:17","Doja Cat","I Don't Do Drugs (feat. Ariana Grande)",980
"2022-06-02 20:20","Doja Cat","Ain't Shit",174253
"2022-06-02 20:27","Flipp Dinero","Leave Me Alone",23770
"2022-06-02 20:29","Flipp Dinero","Leave Me Alone",7523
"2022-06-02 20:29","Flipp Dinero","Leave Me Alone",159029
"2022-06-02 20:29","CJ","Whoopty",123262
"2022-06-02 20:29","Lil Uzi Vert","Money Longer",1114
"2022-06-02 20:29","Drake","Best I Ever Had",1380
"2022-06-02 20:29","Doja Cat","Ain't Shit",490
"2022-06-02 20:35","Lil Uzi Vert","Money Longer",10550
"2022-06-02 20:44","Lil Uzi Vert","Money Longer",101430
"2022-06-02 20:59","Lil Tjay","F.N",112677
"2022-06-02 21:03","21 Savage","X (feat. Future)",258880
"2022-06-02 21:04","Tay-K","The Race - Remix",90870
"2022-06-02 21:08","A Boogie Wit da Hoodie","Say A'",214853
"2022-06-02 21:09","A Boogie Wit da Hoodie","Say A'",750
"2022-06-02 21:09","Post Malone","rockstar (feat. 21 Savage)",11006
"2022-06-02 21:40","Cardi B","I Like It",89700
"2022-06-02 22:00","Lil Uzi Vert","Futsal Shuffle 2020",440
"2022-06-02 22:01","M City JR","Addicted to My Ex",21553
"2022-06-02 22:01","M City JR","Addicted to My Ex",859
"2022-06-02 22:01","Megan Thee Stallion","Savage",998
"2022-06-02 22:01","Drake","Fake Love",8591
"2022-06-02 22:03","Lil Baby","Yes Indeed",142273
"2022-06-02 22:05","CJ","Whoopty",123262
"2022-06-02 22:09","Drake","Nice For What",210746
"2022-06-02 22:12","Mariah Carey","Fantasy",92
"2022-06-02 22:12","Fergie","Glamorous",185
"2022-06-02 22:12","Alicia Keys","No One",835
"2022-06-02 22:12","Pop Smoke","Shake The Room (feat. Quavo)",113931
"2022-06-02 22:12","Justin Timberlake","Cry Me a River",6060
"2022-06-02 22:12","Ghost Town DJs","My Boo - Hitman's Club Mix",464
"2022-06-02 22:12","Akon","I Wanna Love You",580
"2022-06-02 22:12","Ray J","Sexy Can I",348
"2022-06-02 22:12","Ray J","Sexy Can I",0
"2022-06-02 22:12","Tamia","So Into You",952
"2022-06-02 22:17","SWV","Weak",291906
"2022-06-02 22:18","TLC","Waterfalls",2229
"2022-06-02 22:18","Rihanna","Pon de Replay",29770
"2022-06-02 22:20","Ne-Yo","Closer",162075
"2022-06-02 22:23","Drake","The Motto",181573
"2022-06-02 22:28","Migos","Walk It Talk It",276147
"2022-06-02 22:30","Migos","Walk It Talk It",42
"2022-06-02 22:30","Lil Baby","Yes Indeed",11243
"2022-06-02 22:30","BlocBoy JB","Mercedes",121644
"2022-06-02 22:33","Rich The Kid","New Freezer (feat. Kendrick Lamar)",191937
"2022-06-02 22:37","A$AP Rocky","F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",233786
"2022-06-02 22:41","Travis Scott","WAKE UP",231963
"2022-06-02 22:46","YG","Go Loko (feat. Tyga, Jon Z)",299226
"2022-06-02 22:50","Lil Uzi Vert","Erase Your Social",199993
"2022-06-02 22:53","Lil Uzi Vert","SideLine Watching (Hold Up)",191033
"2022-06-02 22:57","Young Thug","pick up the phone",252256
"2022-06-02 23:03","Travis Scott","90210 (feat. Kacy Hill)",339066
"2022-06-02 23:06","Playboi Carti","Sky",193234
"2022-06-02 23:06","Young Thug","pick up the phone",64
"2022-06-02 23:06","Erica Banks","Toot That (feat. BeatKing)",11125
"2022-06-02 23:10","Lil Mosey","Blueberry Faygo",6855
"2022-06-02 23:10","Rae Sremmurd","No Flex Zone",231066
"2022-06-02 23:14","G-Eazy","No Limit",245386
"2022-06-02 23:17","21 Savage","ball w/o you",195046
"2022-06-02 23:18","NAV","Wanted You (feat. Lil Uzi Vert)",11634
"2022-06-02 23:18","Baby Keem","lost souls (with Brent Faiyaz)",45441
"2022-06-02 23:18","Baby Keem","lost souls (with Brent Faiyaz)",2112
"2022-06-02 23:23","Rae Sremmurd","Real Chill",267626
"2022-06-02 23:27","Kodak Black","Tunnel Vision",268186
"2022-06-02 23:31","21 Savage","Bank Account",220306
"2022-06-02 23:32","Travis Scott","MAFIA",27423
"2022-06-02 23:35","Lil Tjay","F.N",224000
"2022-06-02 23:38","BlocBoy JB","Look Alive (feat. Drake)",181263
"2022-06-02 23:41","A Boogie Wit da Hoodie","Come Closer (feat. Queen Naija)",156511
"2022-06-02 23:41","A Boogie Wit da Hoodie","Be Free",9050
"2022-06-02 23:45","Roddy Ricch","High Fashion (feat. Mustard)",220486
"2022-06-02 23:47","Playboi Carti","Yah Mean",3436
"2022-06-02 23:47","Drake","Nice For What",110501
"2022-06-02 23:51","YNW Melly","Mixed Personalities (feat. Kanye West)",230400
"2022-06-02 23:54","Flipp Dinero","Leave Me Alone",195637
"2022-06-02 23:54","Mustard","Pure Water (with Migos)",31603
"2022-06-02 23:58","Big Sean","Bounce Back",222360
"2022-06-03 00:00","Kodak Black","No Flockin'",123395
"2022-06-03 02:11","Kodak Black","No Flockin'",2609
"2022-06-03 02:16","2Pac","Hit 'Em Up - Single Version",199412
"2022-06-03 02:19","Kodak Black","No Flockin'",165290
"2022-06-03 02:20","Juice WRLD","Who Shot Cupid?",76389
"2022-06-03 15:09","Kevin Gates","Thinking with My Dick (feat. Juicy J)",768
"2022-06-03 15:09","Nio Garcia","Te Boté - Remix",1173
"2022-06-03 15:09","Summer Walker","Dat Right There (with Pharrell Williams & The Neptunes)",874
"2022-06-03 15:09","Saweetie","Back to the Streets (feat. Jhené Aiko)",2282
"2022-06-03 15:09","Jim Jones","We Set The Trends (feat. Migos & ‎Juelz Santana) - Remix",2965
"2022-06-03 15:09","The F16s","Moon Child",1408
"2022-06-03 15:09","Joeboy","Sip (Alcohol)",938
"2022-06-03 15:13","Khalid","Skyline",182895
"2022-06-03 15:16","UMI","sorry",220199
"2022-06-03 15:20","UMI","whatever u like",200877
"2022-06-03 15:30","UMI","wish that i could",207880
"2022-06-03 15:39","UMI","synergy",208706
"2022-06-03 15:48","UMI","moonlit room",112515
"2022-06-03 16:06","UMI","synergy",5270
"2022-06-03 16:59","Drake","Girls Want Girls (with Lil Baby)",9640
"2022-06-03 17:02","Drake","Time Flies",192931
"2022-06-03 17:05","Lil Candy Paint","22 (Remix)",156000
"2022-06-03 17:09","Omar Apollo","Invincible (feat. Daniel Caesar)",216160
"2022-06-03 17:19","Quavo","HOTEL LOBBY (Unc & Phew)",142657
"2022-06-03 17:29","Wande Coal","Iskaba",218513
"2022-06-03 17:29","Sonder","Nobody But You",820
"2022-06-03 17:29","Lana Lubany","THE SNAKE",1750
"2022-06-03 17:29","Bryson Tiller","Open Interlude",3870
"2022-06-03 17:51","The Weeknd","Save Your Tears (with Ariana Grande) (Remix)",2020
"2022-06-03 17:51","Erin Kaith","To My Lover",880
"2022-06-03 17:51","GAYLE","ur just horny",850
"2022-06-03 17:51","Tory Lanez","I LIKE",2050
"2022-06-03 17:51","ScHoolboy Q","Collard Greens",227444
"2022-06-03 17:51","ROSALÍA","LA FAMA",1790
"2022-06-03 17:51","3OH!3","STARSTRUKK (feat. Katy Perry)",700
